Ticker,Title,Published,Sentiment,Sentiment Score,Summary,Source,Source_domain,URL,Full_Article
TSLA,Jim Gibson to join PacBio as Chief Financial Officer - Pacific Biosciences  ( NASDAQ:PACB ) ,20250327,Somewhat-bullish,0.279303,"MENLO PARK, Calif., March 27, 2025 ( GLOBE NEWSWIRE ) -- PacBio PACB, a leading developer of high-quality, highly accurate sequencing solutions, today announced Jim Gibson will join and be appointed as the company's new Chief Financial Officer, effective as of his start date, which is expected ...",Benzinga,www.benzinga.com,https://www.benzinga.com/pressreleases/25/03/g44513889/jim-gibson-to-join-pacbio-as-chief-financial-officer,"Benzinga Rankings give you vital metrics on any stock – anytime.
MENLO PARK, Calif., March  27, 2025  (GLOBE NEWSWIRE) -- PacBio PACB, a leading developer of high-quality, highly accurate sequencing solutions, today announced Jim Gibson will join and be appointed as the company's new Chief Financial Officer, effective as of his start date, which is expected to be March 31, 2025. With over three decades of financial leadership experience at some of Silicon Valley's most iconic and innovative companies, Mr. Gibson brings a deep track record of operational excellence, strategic financing, and scaling global organizations.
Mr. Gibson joins PacBio from Sequoia, a strategic compensation and benefits solutions provider, where he served as CFO across four entities. Prior to Sequoia, Mr. Gibson was CFO at Willow Innovations, where he helped raise $132 million and positioned the company for its next stage of growth. Additionally, he has held executive roles at GoDaddy, Tesla, Apple, Netflix, and Affymetrix, where he helped scale businesses, integrate acquisitions, and deliver over $1B in raised capital across his career.
""Jim's experience at the intersection of technology, life sciences, and high-growth enterprises makes him the ideal financial leader for PacBio's next phase,"" said Christian Henry, President and Chief Executive Officer at PacBio. ""His ability to drive both operational scale and financial strategy will be essential as we progress toward our goal of achieving positive cash flows exiting 2027.""
""I'm thrilled to join PacBio at such a pivotal moment,"" said Mr. Gibson. ""The company's mission of enabling the power of genomics to improve human health is one I deeply believe in. I look forward to partnering with the leadership team to drive innovation, growth, and long-term value for our stakeholders.""
Gibson holds a B.A. in Business Economics with Honors from the University of California, Santa Barbara, and is a licensed CPA in California (inactive).
About PacBio
PacBio PACB is a premier life science technology company that designs, develops, and manufactures advanced sequencing solutions to help scientists and clinical researchers resolve genetically complex problems. Our products and technologies stem from two highly differentiated core technologies focused on accuracy, quality, and completeness, which include our HiFi long-read sequencing and our SBB® short-read sequencing technologies. Our products address solutions across a broad set of research applications, including human germline sequencing, plant and animal sciences, infectious disease and microbiology, oncology, and other emerging applications. For more information, please visit www.pacb.com and follow @PacBio.
PacBio products are provided for Research Use Only. Not for use in diagnostic procedures.
Forward Looking Statements
This press release may contain ""forward-looking statements"" within the meaning of Section 21E of the Securities Exchange Act of 1934, as amended, and the U.S. Private Securities Litigation Reform Act of 1995. All statements other than statements of historical fact are forward-looking statements, including statements relating to PacBio's new chief financial officer; the Company's goal of achieving positive cash flow; and other future events. You should not place undue reliance on forward-looking statements because they are subject to assumptions, risks, and uncertainties and could cause actual outcomes and results to differ materially from currently anticipated results, including challenges inherent in developing, manufacturing, launching, marketing and selling the Company's products, and achieving anticipated sales; unanticipated increases in costs or expenses;  competition; and challenges and uncertainties related to management transitions . Additional factors that could materially affect actual results can be found in PacBio's most recent filings with the Securities and Exchange Commission, including PacBio's most recent reports on Forms 8-K, 10-K, and 10-Q, and include those listed under the caption ""Risk Factors."" These forward-looking statements are based on current expectations and speak only as of the date hereof; except as required by law, PacBio disclaims any obligation to revise or update these forward-looking statements to reflect events or circumstances in the future, even if new information becomes available.
Contacts
Investors and Media:Todd Friedmanir@pacificbiosciences.com

Benzinga Rankings give you vital metrics on any stock – anytime.
© 2025 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.
Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about."
TSLA,"Here's what Elon Musk, the UAW and industry figures are saying about Trump's auto tariffs",20250327,Neutral,-0.014486,President Donald Trump signed an order to implement a 25% tariff on auto imports. Pool via AP This story is available exclusively to Business Insider subscribers. Become an Insider and start reading now.,Business Insider,www.businessinsider.com,https://www.businessinsider.com/auto-tariffs-trump-responses-elon-musk-uaw-industry-figures-2025-3,"President Donald Trump finally announced 25% tariffs on auto imports on Wednesday, which he said would push automakers to expand production in the US.
Here's what industry figures and politicians are saying about the decision. 
The United Auto Workers union praised the move it said would help reverse more than 30 years of free trade policies that had devastated the US auto industry.
""Ending the race to the bottom in the auto industry starts with fixing our broken trade deals, and the Trump administration has made history with today's actions,"" UAW president Shawn Fain said in a statement.
The union expects the tariffs will push automakers, including the Big Three of GM, Ford and Stellantis as well as foreign companies such as Volkswagen, to invest more in the US and potentially create thousands of jobs.
The union argued that underutilized plants could quickly scale up production, reversing thousands of layoffs they attributed to the outsourcing to Mexico.
While Tesla produces its cars in the US, CEO Elon Musk said on X the tariffs would still have a ""significant"" impact on his EV company meaning it was ""not unscathed here.""
""To be clear, this will affect the price of parts in Tesla cars that come from other countries,"" he posted on Wednesday, adding that the cost impact is ""not trivial.""
The tariffs come as Tesla faces challenges including US registrations falling by 11% in January and European sales sliding 42% in January and February.
Japan, the second-largest exporter of vehicles to the US after Mexico, warned of a strong response. Prime Minister Shigeru Ishiba said ""every option"" was under consideration, and his government called the tariffs ""extremely regrettable"" and a threat to bilateral relations.
South Korea's industry minister, Ahn Duk-Geun, said Korean automakers faced ""considerable difficulties"" and would announce emergency measures.
European automakers also sounded the alarm. The European Automobile Manufacturers' Association warned that tariffs would hurt both global automakers and US domestic manufacturing, as European manufacturers export 50% to 60% of the cars they make in the US.
""We urge President Trump to consider the negative impact of tariffs not only on global automakers but on US domestic manufacturing as well,"" said the association's director-general Sigrid de Vries in a statement sent to Business Insider.
European Commission President Ursula von der Leyen said she ""deeply regretted"" the US decision to impose tariffs, while UK finance minister Rachel Reeves said Britain would not escalate trade tensions.
While Honda produces most of its cars for the American market in the US, rivals including Toyota, Nissan, Hyundai/Kia, Volkswagen, and Stellantis rely heavily on imports, making them particularly exposed to the tariffs.
Autos Drive America, representing foreign automakers like Honda and Toyota, warned the tariffs would lead to higher car prices, fewer choices for consumers, and job losses.
""The tariffs imposed today will make it more expensive to produce and sell cars in the United States, ultimately leading to higher prices, fewer options for consumers, and fewer manufacturing jobs in the US,"" said Jennifer Safavian, the CEO of Autos Drive America.
Jump to"
TSLA,Trump escalates his trade war with new tariffs,20250327,Neutral,0.046294,"This story is available exclusively to Business Insider subscribers. Become an Insider and start reading now. Good morning. One homeowner has the chance to live above the clouds. A penthouse in the Burj Khalifa, the world's tallest building, is on the market for $49 million.",Business Insider,www.businessinsider.com,https://www.businessinsider.com/trump-new-tariffs-auto-industry-trade-war-escalate-tesla-ford-2025-3,"Good morning. One homeowner has the chance to live above the clouds. A penthouse in the Burj Khalifa, the world's tallest building, is on the market for $49 million. The Dubai-based listing agent told BI he's surprised at how many calls he's gotten from interested Americans.
In today's big story, President Donald Trump's trade war just intensified.
What's on deck
Markets: Two major banks slashed their stock-market outlooks for 2025.
Tech: Googlers grilled leaders about smaller pay bumps in an all-hands.
Business: Americans are shoplifting at Whole Foods — and they don't feel bad about it.
But first, it was a rough day for the markets.
If this was forwarded to you, sign up here.
The trade war has escalated.
On Wednesday, Trump announced plans to impose sweeping 25% tariffs on cars from overseas.
The president suggested the new tariff could boost manufacturing growth in the US if foreign-owned auto companies add new plants in the country to get around the import fees.
""A lot of foreign car companies are going to be in great shape because they've already built their plant, but their plants are underutilized, so they'll be able to expand them inexpensively and quickly,"" Trump said. ""Others will come into our country and build, and they're already looking for sites.""
The markets weren't happy.
Shares of Ford and General Motors were sharply lower in after-hours trading following the announcement. Tesla was also down, building on a 6% drop earlier in the day amid a broad selloff.
Tech shares took a hit, too, amid the expectation that more cautious corporate activity will eventually erode earnings growth market-wide.
Investors had cheered earlier in the week amid reports that Trump could soften the tariffs due to kick in on April 2.
I doubt they're cheering this morning. Trump warned today that he plans to impose additional ""large scale tariffs"" on the European Union and Canada if they collaborate to do ""economic harm"" to the US.
1. Last year's rainmakers may need to ditch the umbrellas. Wall Street made it rain in 2024 as bonuses reached a record $47.5 billion, according to a report from the New York state comptroller. But the comptroller warned that those celebrations may be fleeting.
2. Two more big banks slash market outlook. HSBC downgraded its rating of US stocks, citing falling confidence. Meanwhile, Barclays cut its S&P 500 target to the lowest among major banks, predicting the index will finish the year at 5,900.
3. Nvidia stock tumbles. The chip giant's stock fell by nearly 6% on Wednesday, following a report that Beijing introduced new energy efficiency rules that would effectively remove Nvidia's H20 chip from the Chinese market. The restrictions pose a direct threat to the company's business in the country.
1. TikTok's US e-commerce team is having a terrible time. ByteDance's CEO put the team behind TikTok Shop on blast during a global all-hands, nine current and former employees told BI. It also trimmed down the team in March with a PIP-or-severance process.
2. Googlers grill leaders over pay. Employees recently got their new compensation packages, and some say they've seen a decrease. Staff asked why some had seen smaller pay bumps despite the company's recent strong financial performance during an all-hands on Tuesday, according to a transcript of the meeting shared with BI.
3. This healthcare startup is set to be valued over $300 million. Solace, which matches Medicare patients with clinical professionals in all 50 states, just raised a fresh round of funding led by Menlo Ventures, BI has learned. Before its Series B, it had raised $21 million.
1. Is it still shoplifting if you're stealing from Jeff Bezos? ""If a billionaire can steal from me, I can scrape a little off the top, too."" That's how one person justifies stealing little goodies from Whole Foods. Others are fudging Amazon returns. But small-time swiping could be causing unintended harm.
2. Signalgate's workplace lesson. The dustup following US officials' use of Signal to discuss military operations is a good example of what not to do when you mess up at work. Executives told BI owning up to a mistake is best, and it's a good opportunity for leaders to pass along lessons to the entire organization.
3. FCC aims at Disney. Brendan Carr, chairman of the FCC, said he plans to investigate Disney's DEI practices after similar announcements about Comcast and Verizon. Trump, who appointed Carr, has made it clear he considers many media companies his enemies, and Carr has suggested their broadcast licenses could be at stake.
Jump to"
TSLA,Can the Tide Turn for 'Magnificent Seven' Stocks? ETFs in Focus,20250327,Somewhat-bullish,0.250291,Mag-7 stocks can gain winning momentum but remain clouded by tariff concerns. A strong business moat is the key strength of Mag-7 stocks. key strengths of the space ...,Zacks Commentary,www.zacks.com,https://www.zacks.com/stock/news/2436001/can-the-tide-turn-for-magnificent-seven-stocks-etfs-in-focus,
TSLA,Tesla to Enter Saudi Arabia Market Amid Declining Global Sales,20250327,Somewhat-bullish,0.164698,"TSLA is set to launch its EVs in Saudi Arabia, expanding into the Gulf region's largest economy amid rising challenges in the global market.",Zacks Commentary,www.zacks.com,https://www.zacks.com/stock/news/2436042/tesla-to-enter-saudi-arabia-market-amid-declining-global-sales,
TSLA,"Asia Markets Mixed, Europe Slips On Auto Tariff Worries, Gold Advances Toward Record High - Global Markets Today While US Slept - SmartETFs Asia Pacific Dividend Builder ETF  ( ARCA:ADIV ) ",20250327,Neutral,-0.046654,"Crude Oil WTI traded lower by 0.39% at $69.38/bbl, and Brent was down 0.36% at $72.80/bbl. Gold traded higher by 0.83% at $3,077.64, Silver was up 0.56% to $34.413, and Copper slid 0.27% to $5.2285. Markets are swinging wildly, but for Matt Maley, it's just another opportunity to trade.",Benzinga,www.benzinga.com,https://www.benzinga.com/25/03/44509914/asia-mixed-europe-slips-on-auto-tariff-worries-oil-dips-slightly-gold-gains-advances-global-markets-today-while-u,"On Wednesday, March 26, U.S. markets closed lower, led by steep drops in Nvidia and Tesla, as investors braced for U.S. tariffs on auto imports. Fears of rising prices and global retaliation hit chipmakers and automakers. Durable goods orders rose unexpectedly, while Barclays cut its S&P 500 target. GameStop soared 12% on bitcoin news; Dollar Tree gained on divestiture plans.
In economic data, in February, U.S. orders for manufactured durable goods increased by 0.9% from the previous month, reaching $289.3 billion.
Most S&P 500 sectors fell, led by losses in consumer discretionary, communication services, and tech, while utilities and consumer staples edged higher.
The Dow Jones Industrial Average was lower by 0.31% at 42,587.50, the S&P 500 slid 1.12% to 5,712.20, and the Nasdaq Composite fell 2.04% to 17,899.02.
Asia Markets Today
Eurozone at 05:45 AM ET
Commodities at 05:45 AM ET
U.S. Futures at 05:45 AM ET
Forex at 05:45 AM ET
The U.S. Dollar Index slid 0.07% to 104.48, USD/JPY was up 0.23% to 150.94, and USD/AUD declined 0.13% to 1.5856.
Photo by Pavel Bobrovskiy via Shutterstock
© 2025 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.
Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about."
TSLA,"GM, Ford, Tesla And Other Auto Stocks Slide In Thursday Pre-Market: What's Going On? - Ford Motor  ( NYSE:F ) , General Motors  ( NYSE:GM ) ",20250327,Neutral,0.069256,"The stocks of automakers, General Motors Co. GM, Ford Inc. F, Stellantis NV STLA and Tesla Inc. TSLA declined 5.79%, 3.69%, 2.58%, and 1.59%, respectively during the pre-market trading session on Thursday.",Benzinga,www.benzinga.com,https://www.benzinga.com/markets/25/03/44509733/gm-ford-tesla-and-other-auto-stocks-slide-in-thursday-pre-market-whats-going-on,"Benzinga Rankings give you vital metrics on any stock – anytime.
The stocks of automakers, General Motors Co. GM, Ford Inc. F, Stellantis NV STLA and Tesla Inc. TSLA declined 5.79%, 3.69%, 2.58%, and 1.59%, respectively during the pre-market trading session on Thursday.
What Happened: On Wednesday, a 25% tariff was imposed by President Donald Trump on foreign-made automobiles, citing that automotive imports still pose a threat to the country’s industrial base and national security.  
Following the announcement, the Nasdaq 100 fell into the correction zone once again, dropping 10.38% from its 52-week high. The S&P 500 index was down 7.08% from its record levels, while the Dow Jones was 5.81% lower from its 52-week high. Auto stocks were the most impacted and the sell-off continues in today’s pre-market trading. 
During a press conference, Trump, when questioned about the market decline following a three-day rise, emphasized that his focus was on job creation, not the stock market. “That can take care of itself in one day, two days, or one week,” he stated.  “That can take care of itself in one day, two days, or one week,” he stated.
The Trump administration contends that automakers have surplus capacity for domestic production and were aware of possible tariffs.
SEE ALSO: Discord Prepares For Potential IPO With Goldman Sachs, JPMorgan: Report
Why It Matters: According to the Associated Press, the tariffs, expected to generate $100 billion per year, will take effect on April 3. Trump maintains that tariffs will be instrumental in bringing back auto manufacturing into the U.S. However, experts opine that it will take years to witness this positive impact, as it takes more than 3 years to set up an auto plant and shift production.
The latest auto tariffs have rattled the auto sector. CNBC’s auto sector expert Phil LeBeau stated that more than 7 million vehicles could be impacted by these tariffs and it could drive the auto sector into recession. Even Tesla CEO Elon Musk accepted that this tariff will have a significant impact on Tesla despite domestic manufacturing, because some parts are still imported from other countries, particularly China.
Weighing in on the possibilities of car price hikes, Wedbush analysts told Reuters, “In our view these initial tariffs (if they hold in their current form) would be a hurricane-like headwind to foreign (and many U.S.) automakers and ultimately push the average price of cars up $5,000 to $10,000.”
Image via Shutterstock
Disclaimer: This content was partially produced with the help of AI tools and was reviewed and published by Benzinga editors.
Benzinga Rankings give you vital metrics on any stock – anytime.
© 2025 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.
Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about."
TSLA,Cathie Wood sees AI driving US$10 trillion global robotaxi revolution,20250327,Somewhat-bullish,0.278464,"The CEO of Ark Investment earlier this week predicted a near 10-fold jump in Tesla's share price to US$2,600 in five years.",South China Morning Post,www.scmp.com,https://www.scmp.com/business/banking-finance/article/3304100/cathie-wood-sees-ai-driving-us10-trillion-global-robotaxi-revolution,"The CEO of Ark Investment says the market will help propel a near 10-fold jump in Tesla’s share price to US$2,600 in five years
Cathie Wood, the star stock picker behind Tesla’s stratospheric valuation, has doubled down on her bets, citing the convergence of artificial intelligence (AI), new energy and automation for her bullishness.
The worldwide market for self-driving taxis, which Tesla is approved to test in California, is set to skyrocket, the founder and CEO of Ark Investment Management said.
“We think US$8 [trillion] to US$10 trillion for the entire autonomous taxi opportunity throughout the world, from almost nothing,” is possible, Wood said at HSBC’s Global Investment Summit in Hong Kong on Thursday. “That’s how quickly AI is going to cause these things to happen.”
Wood predicted earlier this week in a media interview that Tesla’s robotaxis would account for 90 per cent of its value of US$2,600 per share in the next five years.
AI would cause all kinds of convergence among sectors, creating a “huge opportunity”, she added.
Tesla was an example of the convergence of various sectors, Wood said. “We did not define it as an auto company. It was a robotics, energy storage and AI company.”"
TSLA,"Over 7 million Vehicles Could Face The Brunt Of Trump's Auto Tariffs: 'This Could Drive Not The Overall Economy, Strictly The Auto industry Into Recession' - Stellantis  ( NYSE:STLA ) , General Motors  ( NYSE:GM ) ",20250327,Neutral,0.100869,"The U.S. auto industry is on the brink of a significant shakeup as a 25% tariff on imported vehicles looms, according to an industry expert. What Happened: Phil LeBeau, CNBC's auto and airline industry expert, recently shed light on the potential consequences of a 25% tariff introduced by ...",Benzinga,www.benzinga.com,https://www.benzinga.com/markets/25/03/44509009/over-7-million-vehicles-could-face-the-brunt-of-trumps-auto-tariffs-this-could-drive-the-auto-industry-in,"Benzinga Rankings give you vital metrics on any stock – anytime.
The U.S. auto industry is on the brink of a significant shakeup as a 25% tariff on imported vehicles looms, according to an industry expert.
What Happened: Phil LeBeau, CNBC’s auto and airline industry expert, recently shed light on the potential consequences of a 25% tariff introduced by President Donald Trump on imported vehicles. With 7.38 million imported vehicles sold in the U.S. last year, the magnitude of the market that could be affected by such tariffs is substantial.
LeBeau argues that implementing a 25% tariff on all 7.38 million imported vehicles is impractical given the consistent consumer demand. He anticipates that automakers will respond in various ways, including scaling down production at overseas plants that supply the U.S. market, increasing vehicle prices, and cutting buyer incentives to balance the tariff costs.
Trump has stated that domestic plants currently operate at roughly 60% capacity and onshoring would help boost the capacity. However, LeBeau feels it cannot be an overnight process, stating that automakers will also have to assess their ability to shift production to the U.S., a complex process involving new tooling and supply chain adjustments.
The auto expert stressed that constructing a new auto plant would take at least two and a half to three and a half years, even at an expedited pace.
SEE ALSO: Fund Managers Take The Warren Buffett Route Even As Retail Investors Pump In Nearly $70 Billion Into US Stocks
Why It Matters: The 25% tariff on auto imports was introduced by Trump to stimulate domestic production, but it could financially burden automakers reliant on international supply chains. Elon Musk has also warned that Tesla Inc. TSLA will face a significant impact due to these tariffs, as the company imports parts from other countries, particularly China. 
Adding another layer to the conversation, President Trump has floated the idea of making interest on auto loans tax-deductible for buyers of American-made vehicles. LeBeau acknowledged this could mitigate some consumer pain, appealing to buyers facing potential price hikes. 
However, with average vehicle transaction prices nearing $49,000, a tariff-driven increase of $4,000 could push costs above $52,000-$53,000, potentially offsetting the tax benefit's impact. “It is an attractive thing to make the interest rate tax deductible but you are also gonna be looking at higher cost,” stated Phil LeBeau.
An auto industry executive warned LeBeau,” This is going to drive the auto industry, not the overall economy, strictly the auto industry into recession.”
On Wednesday, shares of major automakers like Stellantis NV STLA and General Motors GM fell 3.5% and 3%, respectively, following tariff discussions. Meanwhile, Tesla stock dropped 5.58% to close at $272.06.
Image via Shutterstock
Disclaimer: This content was partially produced with the help of AI tools and was reviewed and published by Benzinga editors.
Benzinga Rankings give you vital metrics on any stock – anytime.
© 2025 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.
Trade confidently with insights and alerts from analyst ratings, free reports and breaking news that affects the stocks you care about."
TSLA,"The Zacks Analyst Blog Highlights Tesla, The Home Depot, Boston Scientific, Frequency Electronics and Bridger Aerospace",20250327,Somewhat-bullish,0.322093,"Tesla, The Home Depot, Boston Scientific, Frequency Electronics and Bridger Aerospace are included in this Analyst Blog.",Zacks Commentary,www.zacks.com,https://www.zacks.com/stock/news/2435951/the-zacks-analyst-blog-highlights-tesla-the-home-depot-boston-scientific-frequency-electronics-and-bridger-aerospace,
TSLA,"Zacks Earnings Trends Highlights: Meta, Tesla, Nvidia, Google, Microsoft, Amazon and Apple",20250327,Somewhat-bullish,0.247812,"Meta, Tesla, Nvidia, Google, Microsoft, Amazon and Apple have been highlighted in this Earnings Trends article.",Zacks Commentary,www.zacks.com,https://www.zacks.com/stock/news/2435945/zacks-earnings-trends-highlights-meta-tesla-nvidia-google-microsoft-amazon-and-apple,
TSLA,Billionaire Bill Ackman Is Buying a Brilliant Robotaxi Stock Up 145% in 2 Years  ( Hint: Not Tesla ) ,20250327,Somewhat-bullish,0.329575,"Billionaire Bill Ackman is the CEO of Pershing Square Capital Management, a hedge fund that returned 210% in the past five years. Comparatively, the S&P 500 ( SNPINDEX: ^GSPC ) advanced 101% during the same period. Those market-beating results make Ackman a good source of inspiration for ...",Motley Fool,www.fool.com,https://www.fool.com/investing/2025/03/27/bill-ackman-buy-robotaxi-stock-up-145-not-tesla/,"Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.
Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, personal finance education, top-rated podcasts, and non-profit The Motley Fool Foundation.
Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.
Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, personal finance education, top-rated podcasts, and non-profit The Motley Fool Foundation.

       You're reading a free article with opinions that may differ
       from The Motley Fool's Premium Investing Services. Become a Motley Fool member today to
       get instant access to our top analyst recommendations, in-depth research, investing resources,
       and more. Learn More

Key Points
Billionaire Bill Ackman is the CEO of Pershing Square Capital Management, a hedge fund that returned 210% in the past five years. Comparatively, the S&P 500 (^GSPC -0.21%) advanced 101% during the same period. Those market-beating results make Ackman a good source of inspiration for individual investors.
Since January, Ackman has bought more than 30 million shares in a robotaxi stock that has soared 145% in the past two years. I'm not referring to Tesla, though the company also plans to launch an autonomous ride-sharing service in Austin this year. Instead, the stock Pershing Square has been buying is Uber Technologies (UBER 0.63%).
Here's what investors should know.
Uber operates the largest ride-sharing service and second-largest restaurant food delivery service in the U.S. as measured by revenue, according to Bloomberg. The company is also the ride-share leader in nine other countries and the food-delivery leader in seven countries.
That scale affords Uber an important competitive advantage. It makes the network effect inherent to its business particularly powerful, such that monthly active users increased 14% and trips increased 19% last year. That means the number of users in not only increasing, but also those users are engaging the platform more frequently.
Scale also supports cost-efficient user acquisition because Uber can market mobility services to delivery app consumers and vice versa. The company is exploiting that opportunity: 31% of first-time delivery trips come from the mobility app, and 22% of first-time mobility trips come from the delivery app.
Finally, the company is deepening its consumer relationships through product innovation and the Uber One membership program. Last year, multiproduct adoption reached a record 37% of consumers, and Uber One members increased 60% to 30 million people.
Uber's leadership in the ride-sharing market means it can effectively aggregate demand for companies with autonomous vehicle (AV) fleets. CEO Dana Khosrowshahi told analysts on the fourth-quarter earnings call, ""Uber is uniquely positioned to offer tremendous value for AV players looking to deploy their technology at scale.""
Uber has already partnered with 14 autonomous driving technology companies, including Alphabet's Waymo. That particular partnership dates back to October 2023, when Uber began matching riders with Waymo robotaxis in Phoenix. The partnership expanded in April 2024, when Uber Eats started using Waymos for autonomous food delivery.
In March 2025, the companies collaborated to bring robotaxis to Austin -- that may have been a shot at Tesla given that its corporate headquarters is in Austin. Uber and Waymo also plan to launch robotaxis in Atlanta in the coming months. If those partnerships prove fruitful for both parties, it would underscore what CEO Dana Khosrowshahi has said about Uber being ""an indispensable partner for AV players.""
Going forward, Uber believes autonomous ride-sharing will be a $1 trillion market in the U.S. alone. So, when accounting for its global scale, Uber has a multitrillion-dollar market opportunity in robotaxis.
Image source: Getty Images.
Uber reported solid financial results in the fourth quarter. Revenue increased 20% to $12 billion on particularly strong sales growth in the mobility segment. Additionally, adjusted EBITDA increased 44% to $1.8 billion as take rate improved across the mobility and delivery segments, meaning the company kept more of each dollar spent on its platform.
Turning to the future, Uber estimates annual adjusted EBITDA growth will range from high-30% to 40% over the next three years. That hints at similar growth in adjusted earnings, which makes the current valuation of 17 times earnings look very reasonable. Investors should feel comfortable buying a small position in this brilliant robotaxi stock today.
Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors. Trevor Jennewine has positions in Tesla. The Motley Fool has positions in and recommends Alphabet, Tesla, and Uber Technologies. The Motley Fool has a disclosure policy.
Stocks Mentioned
*Average returns of all recommendations since inception. Cost basis and return based on previous market day close.
Related Articles

        Invest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.
      
Making the world smarter, happier, and richer.
© 1995 - 2025 The Motley Fool. All rights reserved.
Market data powered by Xignite and Polygon.io.
About The Motley Fool
Our Services
Around the Globe
Free Tools
Affiliates & Friends"
TSLA,US robotics firms push for national strategy to compete with China,20250327,Somewhat-bullish,0.309381,"Tesla, Boston Dynamics and others are pushing for US policies that would boost American companies in the global robotics race.",South China Morning Post,www.scmp.com,https://www.scmp.com/tech/policy/article/3304088/us-robotics-firms-push-national-strategy-compete-china,"Tesla, Boston Dynamics and others are pushing for US policies that would boost American companies in the global robotics race
Representatives of companies – including Tesla, Boston Dynamics and Agility Robotics – on Wednesday met lawmakers in Washington to show off products and push for the US to adopt policies that would boost American companies in a global race to develop the next generation of robots.
Jeff Cardenas, co-founder and CEO of humanoid start-up Apptronik, of Austin, Texas, pointed out to lawmakers that it was American carmaker General Motors that deployed the first industrial robot at a New Jersey assembly plant in 1961. But the US then ceded its early lead to Japan, which remains a powerhouse of industrial robotics, along with Europe.
The next robotics race would be powered by artificial intelligence (AI) and would be “anybody’s to win”, Cardenas said in an interview after the closed-door meeting. “I think the US has a great chance of winning. We’re leading in AI, and I think we’re building some of the best robots in the world. But we need a national strategy if we’re going to continue to build and stay ahead.”
The Association for Advanced Automation said a national strategy would help US companies scale production and drive the adoption of robots as the “physical manifestation” of AI. The group made it clear that China and several other countries already had a plan in place."
